item,ave_score,ave_discounted_score
1550,3.025424228857177,3.024624228857175
1551,3.057427183923131,3.056827183923127
1556,2.0681741477149784,2.06437414771498
1562,2.4154922148121987,2.407092214812196
1566,3.508884084942612,3.5026840849426124
1569,3.558494848166537,3.550494848166534
1583,3.4054522943480747,3.405052294348077
1588,3.207765041125376,3.2037650411253695
1591,2.8342939403761127,2.8290939403761124
1593,3.215769519308974,3.214569519308969
1603,2.8012841318696267,2.798684131869623
1614,2.9285626990915326,2.923362699091528
1645,3.4577465650373838,3.4475465650373898
1648,3.554770700240256,3.553970700240257
1658,3.2937833794090805,3.292183379409077
1663,3.7931817679772757,3.786381767977273
1665,3.1323458414047898,3.129145841404786
1679,3.298533790852522,3.298333790852525
1681,2.6476739848276107,2.646273984827608
1688,3.4174324398008027,3.4134324398008005
1689,2.7929740980870803,2.791574098087077
1690,3.036232209448401,3.0272322094484005
1702,3.181653767034069,3.1784537670340733
1717,3.062234291614131,3.0560342916141314
1718,3.4843167286982495,3.483916728698253
1722,3.172418210517669,3.163418210517669
1747,3.3976842782857735,3.391484278285771
1748,3.8224003592950586,3.8128003592950606
1754,3.5507887655254926,3.5477887655254965
1779,2.954207934784671,2.9496079347846673
1783,3.200723320597425,3.199723320597428
1798,3.1236766309408757,3.1232766309408744
1806,2.814885061443835,2.8132850614438376
1812,3.6025553053489694,3.601955305348974
1816,2.984728746394002,2.9841287463940036
1831,2.6824511603465346,2.6766511603465384
1845,3.8966972590804123,3.8936972590804113
1848,3.2310436518940655,3.228643651894074
1855,3.0117872016292084,3.0103872016292104
1862,2.5517509959630957,2.549950995963097
1881,3.1326723020736327,3.1322723020736336
1888,3.2217346937243923,3.2211346937243928
1891,3.2985339747593394,3.2983339747593448
1894,3.0488249164262218,3.0456249164262235
1906,3.2748067871750357,3.274406787175034
1911,2.793812925735304,2.787412925735305
1919,3.041963352717582,3.04096335271758
1921,3.8465306348093975,3.837130634809399
1963,3.4235903294070305,3.4213903294070303
1970,3.1563648680363205,3.1539648680363186
1971,2.935728650207307,2.9343286502073096
1972,2.7648654097973955,2.7634654097974005
1973,2.901033896725299,2.900033896725299
1991,2.997059471934933,2.9946594719349378
1994,3.476097243103675,3.4666972431036704
2003,3.4114366272216086,3.4032366272216072
2004,3.4075966246218217,3.4045966246218153
2014,3.0056725152678063,3.004072515267805
2015,3.4787731185022874,3.4769731185022867
2016,3.2647211860393854,3.2639211860393864
2026,3.0129142660762724,3.0123142660762734
2034,2.975827644087353,2.9740276440873528
2036,2.8811303219779605,2.879930321977959
2037,3.615646137680489,3.615446137680491
2040,3.1578409010432664,3.1564409010432692
2041,3.4594791365522224,3.4588791365522193
2044,3.2870021521139874,3.286602152113986
2052,2.9605190133701322,2.955919013370127
2053,2.3854204606076395,2.3814204606076332
2060,3.1999856335084194,3.1971856335084174
2065,3.705917562909558,3.7033175629095614
2082,2.8395233670476037,2.834323367047605
2088,2.780919080579233,2.7773190805792294
2092,2.984834435369282,2.9836344353692805
2097,3.164008001046222,3.162008001046227
2108,3.516482089475005,3.5116820894750065
2110,3.3751431976286805,3.37154319762868
2111,3.370047013444063,3.368047013444066
2118,3.7255270633418998,3.7225270633419
2123,2.9439177467380135,2.9409177467380125
2133,3.4050880903276615,3.4010880903276606
2134,3.208918256112023,3.2045182561120256
2140,3.5767537427316496,3.5699537427316517
2144,3.6431848058199643,3.6333848058199565
2148,3.2746295210519683,3.2728295210519707
2153,2.7452844152723226,2.743084415272322
2167,3.429164208951683,3.417564208951682
2169,2.8507444129027193,2.8493444129027194
2171,3.4374583209795375,3.435858320979536
2206,3.8022907561003687,3.8012907561003693
2227,3.5469510143558844,3.5463510143558814
2232,3.5014391429871345,3.4960391429871365
2243,3.4725779754417694,3.466977975441764
2244,3.023466676763881,3.0230666767638827
2245,3.309119969249413,3.304719969249413
2248,3.9235780335531985,3.9157780335531966
2249,3.3521210763968923,3.3499210763968943
2255,2.9805727438413445,2.9801727438413486
2261,3.2577921335315443,3.2565921335315404
2263,3.2142369725019213,3.21323697250192
2266,3.366107703675616,3.365107703675611
2267,3.2592511429339655,3.258851142933968
2279,2.831027326386771,2.8290273263867767
2287,3.705254075431744,3.7042540754317437
2294,3.3033465558658914,3.2943465558658924
2302,3.3301961223771555,3.318396122377156
2315,2.846334486146812,2.84513448614681
2320,3.2331761628596207,3.231376162859624
2321,3.5279370972285893,3.51573709722859
2328,2.931771078751702,2.930371078751702
2335,3.2623638743729013,3.256763874372899
2354,3.006063638492892,3.0046636384928886
2355,3.56328105130611,3.5448810513061133
2369,2.8619603280082364,2.8571603280082383
2371,3.176366630757028,3.171566630757034
2372,2.7284516922501427,2.7266516922501425
2374,3.3427727850889535,3.3409727850889532
2375,3.082610215849034,3.078410215849031
2393,3.253439217249548,3.2468392172495526
2394,3.537911584271655,3.5329115842716554
2396,3.7903930055197024,3.771993005519707
2407,3.3368400708996493,3.328240070899649
2413,3.4461697796834407,3.4425697796834416
2416,3.0829131756278763,3.0797131756278744
2418,3.1282834910587916,3.1270834910587877
2423,3.610349372992655,3.604349372992654
2428,2.7322135959941956,2.727613595994198
2446,3.1219335911649657,3.1215335911649746
2453,3.0729690381566708,3.0723690381566744
2455,3.419910456831915,3.411310456831912
2458,3.085602333582046,3.084002333582051
2463,3.423379888053183,3.420579888053181
2465,2.81155329061238,2.810953290612378
2468,2.817366221102541,2.814366221102545
2491,3.60649189246069,3.6054918924606874
2496,3.2246423594414866,3.220042359441486
2513,3.0992748183888095,3.0972748183888057
2518,3.2481866059245563,3.246186605924554
2539,3.174648912545414,3.165248912545417
2548,2.6428424848172876,2.6416424848172877
2550,3.841759411422269,3.8403594114222668
2555,2.860371050348533,2.859771050348536
2558,2.8163065801961196,2.8145065801961215
2605,3.1080454716278814,3.0994454716278783
2606,2.853878569992579,2.850878569992577
2614,2.8498053489698574,2.8494053489698556
2622,3.2941291007842297,3.2919291007842326
2642,2.5335737997327548,2.5291737997327526
2643,2.1719264821266733,2.1687264821266687
2668,3.187079702145254,3.185479702145266
2672,3.162510171245938,3.1601101712459405
2687,3.508890920206142,3.504090920206149
2699,2.906068494207148,2.895468494207144
2709,3.306997770132829,3.305197770132828
2710,2.9034087296966202,2.8906087296966194
2719,2.563296806159172,2.5606968061591706
2720,2.46561950959934,2.4614195095993305
2722,2.9606435219904057,2.9548435219903944
2733,3.113978481515083,3.113578481515088
2746,3.385371856899674,3.3775718568996735
2754,3.1399797412238475,3.1397797412238453
2788,4.018950860437077,4.013350860437073
2793,2.7643990682788466,2.7623990682788584
2802,3.2133204979354097,3.2107204979354114
2804,3.9610717914864457,3.950071791486449
2806,2.821387235689867,2.81958723568987
2808,2.5754274561941384,2.572027456194138
2822,3.314855032502231,3.31265503250223
2836,3.5257417464056675,3.524941746405673
2840,3.0376879522900566,3.033087952290055
2857,3.351455811354123,3.3486558113541185
2860,2.983167615773548,2.981367615773547
2867,3.6014801594976733,3.5990801594976682
2870,3.425729307053905,3.4241293070539034
2883,3.37915702773418,3.378157027734183
2888,2.8955403743390473,2.8945403743390536
2898,3.2985368956916834,3.2983368956916803
2900,3.2642948639234697,3.2638948639234724
2915,3.4803295534069973,3.471929553406996
2936,3.831548565055297,3.830148565055298
2968,3.7228886243138604,3.71468862431386
2995,2.7601331734431382,2.757333173443135
3005,3.0269419670615867,3.021941967061589
3016,3.235782244305005,3.2329822443050054
3017,3.3158384020172718,3.315038402017272
3031,3.0330251517825078,3.0322251517825047
3032,3.630961814090756,3.6297618140907577
3035,3.772454028755261,3.7702540287552595
3040,3.343404923645028,3.3416049236450287
3048,3.0140807887727807,3.0134807887727777
3056,3.615650961344347,3.6154509613443513
3063,2.846598480455995,2.845398480456
3064,3.114623489626347,3.11402348962635
3070,3.573029809837999,3.5688298098379967
3072,3.589633881942381,3.5842338819423807
3082,3.413677172642218,3.4058771726422195
3087,3.2428653155811347,3.2380653155811334
3101,3.178546994624383,3.1713469946243844
3104,3.6540699934657264,3.649669993465727
3113,2.9742237596268453,2.9712237596268487
3146,2.6391398411109277,2.6357398411109285
3190,2.891932987508862,2.8911329875088576
3203,3.314957882553682,3.3125578825536857
3213,3.990192442725535,3.9875924427255427
3219,3.3425888624563003,3.3399888624562992
3225,2.9023095992207075,2.9015095992207085
3238,2.509651137854343,2.5084511378543453
3248,2.3740892465313883,2.371289246531385
3254,3.38058510892613,3.37518510892613
3258,3.084052586733524,3.0810525867335263
3264,2.631230140944706,2.6260301409447027
3269,3.0102003240388173,3.0048003240388157
3301,3.582771039413632,3.5743710394136317
3308,3.1497507920359116,3.1483507920359086
3316,2.8153886012437392,2.812788601243743
3324,2.7177253584296692,2.7171253584296684
3355,3.3263061803513887,3.323306180351396
3361,3.6912651853687404,3.6842651853687367
3370,3.25634112304584,3.255941123045839
3387,3.160131441612588,3.158731441612589
3393,2.776945447348994,2.7763454473489952
3394,2.899622581602229,2.898222581602233
3395,3.35521126342966,3.354611263429657
3396,3.590944635805758,3.5843446358057567
3397,3.4861016165514123,3.483901616551414
3398,3.3984720871169,3.395472087116903
3400,3.4570934589246276,3.456893458924627
3401,2.903383613526274,2.9023836135262786
3418,3.506488844508523,3.4982888445085196
3421,3.701815126690612,3.689415126690606
3424,3.9879355207674694,3.982535520767468
3454,3.18624633831508,3.1858463383150792
3466,3.2438025743691234,3.2422025743691245
3471,3.7527024565301903,3.7407024565301885
3476,3.588690541607158,3.583490541607158
3477,3.4526617875190713,3.4500617875190684
3483,3.2957030747269425,3.2931030747269476
3484,3.0770744242834267,3.0750744242834323
3497,3.0999204973895953,3.099120497389595
3500,3.3129010151377685,3.312101015137767
3501,2.9366292219336003,2.9356292219336013
3505,3.6827070047814328,3.680907004781434
3515,3.6252828930166787,3.6234828930166794
3526,3.6826402344697353,3.67964023446974
3534,3.3852700817472163,3.3802700817472155
3536,3.506863394047144,3.502663394047142
3548,3.656464039056499,3.655464039056501
3550,3.6401346337361016,3.638934633736104
3551,3.514158763785351,3.511558763785345
3584,2.8888554808339837,2.888055480833981
3594,3.4445766083518623,3.4433766083518558
3608,3.062488261766191,3.0574882617661863
3622,3.4570935860294973,3.456893586029496
3662,3.399533178026082,3.3991331780260823
3685,3.7412613725731454,3.7394613725731434
3686,3.105003583042714,3.102003583042711
3692,3.457093610131985,3.456893610131992
3693,2.6978725924268976,2.6962725924268964
3698,3.3102861988001475,3.3034861988001465
3699,3.3127008763655024,3.3101008763654995
3701,3.2803588189520183,3.2777588189520186
3704,3.3586203657909106,3.353820365790914
3705,2.826798429215866,2.825198429215865
3706,3.244297066336795,3.2426970663367967
3708,3.2505025590087513,3.2485025590087466
3712,3.298043193114262,3.297443193114269
3743,2.998425401308684,2.997825401308688
3745,3.48058808120094,3.4747880812009355
3752,3.165567472163583,3.1563674721635837
3754,2.734034611860754,2.732234611860752
3763,3.313035776180077,3.309835776180079
3770,3.111045804485493,3.1098458044854906
3784,2.9165302239377393,2.9143302239377413
3797,3.2174605657204682,3.2168605657204625
3802,2.897243824629846,2.8964438246298467
3825,2.9421986480110873,2.9363986480110866
3826,2.4878540757782788,2.480054075778278
3835,2.830824296399243,2.829624296399245
3837,3.1758252269695437,3.1752252269695362
3839,2.8846809479129942,2.884080947912994
1010,3.2578375674345685,3.2560375674345683
1012,3.5059270285863775,3.5041270285863777
1013,3.348422938075397,3.3460229380753908
1015,3.1290881295432733,3.1250881295432764
1018,2.955675731567574,2.9544757315675763
1022,3.5305376130263135,3.52213761302632
1035,3.95188704565922,3.9390870456592193
1547,3.4750648857283872,3.4746648857283864
2006,3.199644543403729,3.187644543403728
2059,3.16767901230713,3.1646790123071353
2083,3.7197236302101957,3.715923630210193
2087,3.5965289665345654,3.5883289665345646
2089,3.53212111755886,3.5301211175588585
2135,3.7371567532515186,3.7349567532515193
2430,3.2192967844363336,3.2180967844363297
2565,4.023922395487113,4.021522395487107
2941,3.74001195602339,3.7382119560233904
3157,3.0318552527157308,3.02805525271573
3159,3.796194571556143,3.793194571556146
3189,3.5793913426849007,3.577191342684906
3410,3.622781668681446,3.6225816686814447
3438,3.1225969762012875,3.117596976201286
3512,3.5891618323196455,3.5875618323196408
3549,3.8046594655686676,3.80305946556867
3565,3.5574674960083925,3.556067496008386
3615,3.279447590643989,3.2766475906439876
3755,3.2610159179832294,3.2522159179832295
3852,3.4502409439931636,3.447640943993165
3948,3.4771835446033856,3.4589835446033814
3972,4.040772023847557,4.037572023847552
3986,3.009178265818418,3.0051782658184245
3988,3.158979925434111,3.15237992543411
3990,3.0406072170476888,3.0398072170476897
3999,2.904427805631939,2.9016278056319416
4016,3.7466481780339302,3.7392481780339284
4019,3.7336736541646243,3.728073654164626
4025,3.1638707888547324,3.1510707888547342
4039,3.2663589111699487,3.2631589111699424
4054,3.0503387095572965,3.047138709557294
4090,3.5942576788897256,3.5926576788897298
4154,3.6866981221364408,3.686298122136434
4161,3.4457085237773994,3.4411085237774
4232,3.0977626858810745,3.0921626858810747
4270,3.214627697361056,3.2056276973610576
4299,3.4282401170913968,3.4200401170913954
4344,3.1968315980728406,3.1900315980728386
4366,3.431841274595765,3.4280412745957665
4367,3.057295902184542,3.049295902184548
4369,3.182922969195062,3.173922969195062
4378,3.696698202097554,3.69389820209755
4446,3.438583814974025,3.4323838149740293
4449,3.3125206205941975,3.3123206205942
4519,3.457257365743955,3.455457365743955
4638,2.9986113446984564,2.991411344698454
4718,3.173106632037204,3.164106632037202
4734,3.26310004081022,3.2563000408102187
4776,3.818925885241451,3.8087258852414454
4783,3.5452171535734265,3.5450171535734247
4821,3.3605063618304007,3.359506361830399
4846,3.559550964235555,3.5585509642355517
4848,3.859970282829403,3.849770282829411
4865,3.655430971458635,3.6514309714586393
4901,3.543102067320278,3.537702067320278
4979,3.694263483039898,3.680663483039899
4990,3.4082579184265116,3.4072579184265175
5013,3.7068625204486167,3.7014625204486187
5014,3.753993714861506,3.7505937148615027
5015,3.3887373792467317,3.385137379246733
5103,3.510424872686131,3.5056248726861368
5110,3.610468853867761,3.605668853867761
5171,3.0512264125700774,3.046826412570082
5254,3.3017614490735827,3.294961449073583
5293,3.4402321192594045,3.4384321192594047
5299,3.3275450509333604,3.315545050933361
5313,2.6011901623305578,2.59679016233056
5364,3.545564366610741,3.5441643666107336
5388,3.385606793420613,3.3790067934206176
5419,3.084373993073186,3.0809739930731888
5463,2.9467332030125726,2.9431332030125756
5504,2.8390932664607926,2.837693266460791
5630,3.4951382637285637,3.4889382637285626
5693,3.418480783347359,3.4162807833473625
5785,3.5308557747628626,3.5274557747628665
6143,3.407043279706265,3.406643279706268
6156,3.340568332740304,3.3367683327403066
6157,2.6997401639705836,2.6933401639705847
6166,2.5107456999643665,2.5091456999643764
6170,3.5521835114861036,3.5515835114861014
6297,3.494635209576854,3.4906352095768503
6345,3.9763425696662615,3.9757425696662647
6358,3.545215650886523,3.5450156508865236
38,2.9317951259448747,2.930995125944877
2376,3.342871236304273,3.3386712363042688
2378,3.157689930448955,3.1532899304489574
2402,2.8821150496562855,2.878315049656287
2403,3.5878994668938695,3.581899466893876
2724,2.990087848399386,2.981687848399392
2989,3.5851905732938807,3.5809905732938807
2990,3.413101566449932,3.409101566449932
3633,3.3760498743298046,3.372649874329809
3635,3.494654410396959,3.4910544103969574
3638,3.2520874529918937,3.2468874529918916
3697,3.0702717944110103,3.0660717944110116
3868,3.442310764545559,3.4339107645455598
3984,3.561088939507277,3.5568889395072802
4005,3.4060711905638787,3.403671190563885
4040,2.725954184360817,2.7233541843608142
4085,3.443943138244413,3.4347431382444102
4489,3.5062587496101902,3.501458749610191
4545,3.364167075096322,3.3601670750963226
4621,2.6855845408941077,2.6819845408941054
4701,3.444677110321927,3.4384771103219247
5219,3.200917088746506,3.194917088746507
5796,3.0273835866971224,3.0263835866971225
6503,2.6154174219775266,2.610017421977526
7569,3.795970347610218,3.7935703476102174
7570,3.4561972551031284,3.4545972551031348
7573,3.347281221530515,3.345681221530518
7701,2.5641602496881055,2.562760249688106
8574,2.9445149534384343,2.9441149534384365
8946,3.330971084044526,3.3305710840445255
26340,3.6053941303293517,3.6047941303293576
30825,3.2126664615910365,3.206066461591031
34162,3.563428694813863,3.5518286948138607
39715,2.7532964222708634,2.7518964222708715
40815,3.850258775043192,3.83605877504319
41566,3.513658377773029,3.501258377773035
45186,3.616538618922833,3.610938618922835
45447,3.224431431043583,3.214631431043585
45672,3.12019279156627,3.1155927915662707
46972,3.372506662718159,3.367906662718158
47566,3.635116311981356,3.6349163119813563
47997,3.7223759461284227,3.7187759461284213
50189,2.6631391610029893,2.662539161002993
51084,3.307970544919098,3.305970544919102
52730,2.9432128287601884,2.9428128287601836
52973,3.680436675482584,3.670036675482587
53121,3.182472222185944,3.1782722221859427
53322,3.5559639727793457,3.549363972779346
54276,3.474732192851894,3.474332192851895
56775,3.185754178177072,3.1809541781770747
58025,3.1601182698249577,3.1565182698249603
58998,3.7809426018044765,3.773142601804474
59369,3.6614880352628902,3.653088035262892
59429,3.328362110117867,3.3279621101178707
59900,3.0474994368211603,3.044499436821164
61160,2.8786117402679086,2.877211740267904
63082,3.8226457419534148,3.808445741953414
64032,3.2843134965091676,3.283713496509171
68791,3.3627425787769893,3.3591425787769933
68793,3.3108670959057616,3.3088670959057676
69526,2.7110501420624606,2.70705014206246
69644,2.9124889842297903,2.909688984229796
72641,3.7262410979794724,3.720041097979476
73106,3.0268621281286023,3.0262621281286055
73319,3.012957188453631,3.0119571884536307
73858,3.188707052398748,3.1885070523987453
76093,3.9544892907617015,3.943889290761702
78637,3.604931509371151,3.6035315093711477
79134,3.5079660500158463,3.5059660500158456
79185,3.5236284928443125,3.5224284928443104
80166,3.1150485345252648,3.1138485345252658
81229,3.554907362027901,3.5509073620279
81564,3.6338579247523413,3.6298579247523413
81591,3.6385471666638445,3.6301471666638485
81834,3.9985606955487905,3.9891606955487875
82202,3.1211233379449808,3.1197233379449787
85259,3.6351156273263023,3.634915627326299
86068,3.010143879367563,3.0099438793675644
87520,2.7836662321341725,2.7814662321341705
88125,3.9176709984807285,3.9076709984807225
88405,3.1913917043533977,3.1873917043533986
88744,3.509712687146382,3.504312687146384
90249,3.299819703681998,3.2986197036819966
91535,3.272525297333796,3.2689252973337957
91630,3.6807364612892237,3.676336461289219
93510,3.8688675532651686,3.863667553265171
94503,3.6139798144050004,3.6133798144049996
94677,3.5867741759928666,3.5833741759928692
94777,3.369243789198188,3.365643789198188
95067,3.2951695446827496,3.2945695446827528
95170,3.635109692180896,3.6349096921808925
95738,3.4565484987044246,3.4563484987044277
96004,3.4242330689702434,3.423833068970238
96588,3.6389593014209174,3.634959301420923
97913,3.7378979905175123,3.733497990517523
99532,3.161383329701928,3.1609833297019327
102481,3.6127248675401877,3.610724867540192
102716,3.452344099127664,3.45094409912766
102993,3.347497284953588,3.3466972849535894
103141,3.8325306444488763,3.8293306444488793
103228,3.6285369992542633,3.6257369992542645
103372,3.5259136700632836,3.5247136700632784
103384,3.1544988258052173,3.1530988258052095
103801,3.078356090480879,3.0777560904808796
103810,3.398085477517122,3.39708547751712
103819,3.1631879740632076,3.1627879740632
103883,3.7361431238246383,3.735543123824634
104211,3.752742689440839,3.748542689440838
105213,3.3142440615479036,3.312644061547906
105653,3.770921235848945,3.7701212358489467
105844,3.6344353575007005,3.6312353575007035
105954,3.606234183858171,3.605434183858171
106491,3.0860018987351405,3.0846018987351322
106540,3.262025742925508,3.261225742925508
106916,3.3239923795132045,3.3207923795132026
106918,3.947138425632995,3.943138425632991
106920,3.892303019054854,3.8873030190548614
107013,3.0101434649995364,3.0099434649995316
107449,3.188706041974723,3.1885060419747253
108156,3.3800798228696793,3.3788798228696764
108190,3.182366636490867,3.1787666364908653
108932,3.8398913015462948,3.833691301546293
108945,2.8923879138199875,2.8911879138199876
109576,3.1274285460145252,3.1270285460145284
109723,3.5458308298682213,3.5456308298682258
109864,3.0353216152648463,3.034921615264841
110130,3.8638340936893156,3.8632340936893104
110553,2.97150922573468,2.9693092257346843
111113,3.404761609338202,3.4023616093382025
111617,3.7723820259564484,3.770782025956442
111743,3.2009362703701476,3.198536270370148
111781,3.6679125145115337,3.6645125145115323
111844,3.54583087131339,3.545630871313391
112138,3.7061271567103944,3.7023271567103957
112175,3.7495568421870185,3.746556842187018
114180,3.1316297580434305,3.1284297580434304
114818,3.024604079682132,3.024004079682136
115502,3.5458311935229623,3.545631193522961
115617,3.864705810521008,3.8565058105210057
115877,3.6197948270127704,3.619194827012778
117368,3.545831320743017,3.545631320743015
117529,3.345547578892055,3.3409475788920524
117572,3.36726873401533,3.3670687340153322
117590,3.658057856081717,3.6558578560817163
117851,3.644330592642023,3.6433305926420236
117922,3.545830047588408,3.545630047588404
119141,3.516933715227034,3.514533715227039
119155,3.562641796296315,3.5614417962963136
119964,3.277986757365707,3.2777867573657105
122896,3.7206804539942646,3.7192804539942617
126548,3.4186980080227682,3.4174980080227724
130450,3.1850868126240015,3.184486812624003
132157,3.2190593420270894,3.218259342027089
133419,3.5226926222384085,3.520892622238408
134368,3.7187629716100403,3.7155629716100416
134393,3.352366080103337,3.3503660801033326
135133,3.691960031334257,3.689960031334256
135536,3.1776899399845764,3.1752899399845744
135861,3.0866543966614097,3.084854396661409
135887,3.318552802509865,3.3155528025098655
136016,3.3447308550221795,3.34393085502218
138036,3.530348261061312,3.526748261061313
138186,3.0101433879742636,3.009943387974258
139642,3.1637762314508295,3.1625762314508283
139717,2.87928269530128,2.878882695301283
139915,3.191363747133358,3.190963747133359
140301,3.4565493776522427,3.4563493776522436
142536,2.9921601905752544,2.991560190575254
143245,3.1613848924057852,3.160984892405782
148675,3.2779873490424714,3.2777873490424705
149380,3.1887060901018125,3.188506090101805
160565,3.304116909984565,3.3037169099845647
160872,3.0101434755217826,3.0099434755217835
164909,3.4593760218291134,3.4575760218291127
166492,3.559624445897252,3.5590244458972444
167036,3.6588052493878043,3.658005249387804
168248,3.9110397993099832,3.9096397993099865
173307,3.0101431916332317,3.0099431916332335
1952,3.9154678450465794,3.91106784504658
1953,3.8715761356323495,3.863776135632358
2160,4.121083284229002,4.114683284229018
3006,3.7549007704062354,3.7487007704062343
4017,3.561767589936428,3.5589675899364277
4036,3.2888749791329155,3.2866749791329175
4903,3.210600991628134,3.2086009916281326
5617,3.8714699783865005,3.8664699783865046
5673,3.6262918920489082,3.61969189204891
6711,4.031955067084178,4.017155067084176
8464,3.552323819798128,3.5423238197981317
8622,3.518728323781452,3.511328323781453
30707,3.8651924869169068,3.8547924869169106
31410,3.8521997946728996,3.8481997946728974
34437,3.526806848605783,3.5226068486057818
39183,3.597145695773236,3.590345695773236
41997,3.795040426221544,3.790840426221544
46976,3.721409072507202,3.712609072507194
52281,3.485699793248023,3.4802997932480237
53519,3.222087857423724,3.2168878574237247
54503,3.862461177232672,3.851461177232676
55820,3.8969567663071607,3.8841567663071563
56171,3.244049175925335,3.240449175925337
56782,4.079498992957198,4.073898992957197
56788,3.4607963644455544,3.4591963644455563
60766,3.6526044684486365,3.6510044684486402
61323,3.5237074341912575,3.515907434191248
64575,3.4417064799521406,3.4403064799521426
66097,3.722263264979938,3.7152632649799306
68536,3.6254281708559963,3.625228170856003
71464,3.3402906638638052,3.3380906638637975
29,3.986155870407463,3.9785558704074604
175,3.9209123832816037,3.9169123832816037
272,3.773198221863717,3.7669982218637137
334,3.895195818733719,3.894195818733716
741,4.067413101039698,4.062013101039706
1050,3.725340253916229,3.724340253916224
1175,3.80517489395091,3.8009748939509134
1217,4.231949634031253,4.228949634031245
1218,3.875729411394422,3.8735294113944194
1232,3.600166433249183,3.5985664332491822
1233,4.162803522448027,4.154803522448031
1237,4.110019799259895,4.106419799259889
1243,3.8706697262380376,3.8674697262380335
1248,4.127707153178408,4.124307153178416
1249,4.033240138011787,4.026240138011779
1274,3.748255806253455,3.74045580625346
1284,4.031041922667648,4.028241922667648
1425,3.2435393170574938,3.2419393170574957
1464,3.37007632254022,3.366676322540222
1711,3.212899652961795,3.208099652961795
1809,3.823423703569399,3.8222237035693984
1859,3.60993265784363,3.6093326578436367
1884,3.9747961932367972,3.965596193236798
1960,3.7038334254173844,3.6986334254173903
2579,3.7230490228299638,3.7218490228299603
2686,3.9685624948866582,3.9647624948866613
2726,3.896851550426082,3.895051550426081
2730,3.64967424011964,3.6482742401196404
2912,3.834224969869857,3.8314249698698593
3030,4.032372500537553,4.029772500537553
3181,3.7699702840443052,3.7687702840443067
3265,3.864571893249227,3.8627718932492265
3822,3.8145672791581733,3.813767279158169
4235,3.893801833444265,3.889201833444262
5333,3.4841763069924605,3.4835763069924632
6234,3.5452739896225163,3.5450739896225194
6387,3.610781615179848,3.610181615179844
6721,3.475913797749732,3.474513797749731
6773,3.708968186732162,3.704568186732161
6790,3.5700713028922975,3.5694713028922997
6857,3.73226460385568,3.729664603855684
6920,3.527949569690059,3.5273495696900525
6989,3.5434080553297687,3.542608055329766
7064,3.3878307016341287,3.386630701634128
7069,3.542836415843921,3.542036415843913
7123,3.4962183929290247,3.494418392929025
7587,3.776809043608775,3.776009043608774
7924,3.545274222349501,3.5450742223494998
7932,3.6067373410070807,3.606137341007073
8012,3.6084474655551886,3.6078474655551873
8228,3.6405304519706645,3.63713045197067
8370,3.860952357662565,3.858552357662567
2405,2.985210732514763,2.981010732514763
3556,3.77284143959747,3.7676414395974684
4855,3.7534195099684617,3.749419509968461
5064,3.839558081271945,3.833158081271947
5791,3.7544594831035076,3.751259483103506
31696,3.5261251895966637,3.519125189596666
35836,3.576984255846891,3.5621842558468817
47610,3.797415287467167,3.788815287467166
57368,3.4173446153201366,3.411944615320139
61024,3.7055246950370444,3.6993246950370473
61132,3.5475436881422717,3.5409436881422702
86882,3.583469328249283,3.5784693282492843
102407,3.444297647414587,3.4402976474145825
132660,3.610661856696687,3.610261856696682
122912,3.916760976978363,3.914160976978356
122916,3.975367456340259,3.9713674563402597
176371,3.7565162382560846,3.7529162382560832
187541,3.3334830214203954,3.332683021420394
187593,3.834451998620379,3.8320519986203823
238,3.6795981897821375,3.67919818978213
421,3.3392510501136754,3.3368510501136686
808,3.549611819681763,3.549211819681765
969,3.963322885046765,3.9565228850467618
1083,3.4505804815476577,3.449380481547657
1262,4.0977996927330045,4.089199692733011
1287,3.9285157437146196,3.921715743714613
1387,4.001627397285553,3.9834273972855527
1592,3.069602299127481,3.068802299127479
2032,3.2747479682450695,3.2745479682450753
2142,3.003789544984286,3.001789544984282
2151,3.702068554222876,3.7008685542228825
2311,3.5973470731755324,3.5939470731755354
2530,2.9945577504918126,2.990957750491811
2532,3.0538853740852567,3.051485374085252
2876,3.2747507287114233,3.2745507287114273
2886,2.9628653911670786,2.962465391167079
3037,4.076788375687338,4.071988375687346
3350,3.6719871179863297,3.6713871179863253
3451,4.268047366494652,4.265847366494663
3519,3.2286881127603486,3.227488112760345
3654,3.748586782091638,3.745986782091632
3791,3.310557034053725,3.307357034053729
3836,4.003282135715016,4.000282135715031
23,3.2965899424833034,3.2933899424832997
147,3.5121141121014916,3.509114112101491
211,3.5381526226138815,3.537752622613882
428,3.723024317981019,3.7194243179810216
456,3.6568541502468106,3.6560541502468173
481,3.273406463764015,3.2696064637640148
507,3.4811930334541157,3.478593033454115
635,3.4086611560028075,3.4082611560028044
714,3.8977266856412514,3.8947266856412437
851,3.195873816953766,3.1946738169537685
1120,3.5725842721945416,3.5671842721945386
1171,3.4277060331672518,3.4243060331672535
1253,3.8010454805288205,3.7960454805288175
1271,3.557129144562327,3.551129144562321
1303,3.966491107258058,3.963091107258067
1459,2.961383749822951,2.9589837498229516
1480,3.4573720178199103,3.455172017819908
1678,3.569330935430024,3.5673309354300273
1785,3.732271517062323,3.7312715170623205
2021,3.4753025890216525,3.4679025890216506
2231,3.866667469317708,3.8594674693177082
2272,3.3298399916266366,3.3294399916266406
